MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
40,RM,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1Story,5,6,1930,1960,Gable,CompShg,VinylSd,VinylSd,None,3,3,BrkTil,3,3,No,Unf,0,Unf,0,742,742,GasA,3,Y,FuseA,779,0,156,935,0,0,1,0,2,1,3,4,Typ,0,0,Detchd,Unf,1,308,3,3,P,0,0,0,0,0,0,600,8,2008,WD,Normal,79500
90,RL,8544,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,BrkFace,BrkFace,None,3,3,Slab,0,0,NA,NA,0,NA,0,0,0,Wall,2,N,FuseA,1040,0,0,1040,0,0,2,0,2,2,3,6,Typ,0,0,Detchd,Unf,2,400,3,3,Y,0,0,0,0,0,0,0,6,2009,WD,Normal,92900
160,FV,5105,Pave,IR2,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,4,3,PConc,4,3,No,GLQ,239,Unf,0,312,551,GasA,5,Y,SBrkr,551,551,0,1102,0,0,2,1,2,1,4,4,Typ,0,0,Detchd,Unf,2,480,3,3,Y,0,60,0,0,0,0,0,3,2007,WD,Normal,148800
50,RM,8800,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,7,1910,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,3,BrkTil,3,2,No,Unf,0,Unf,0,576,576,GasA,4,Y,SBrkr,792,348,0,1140,0,0,1,0,3,1,3,7,Min2,0,0,NA,NA,0,0,0,0,N,0,160,0,0,0,0,0,6,2010,WD,Normal,96500
60,RL,12393,Pave,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,No,Unf,0,Unf,0,847,847,GasA,5,Y,SBrkr,847,1101,0,1948,0,0,2,1,4,1,4,8,Typ,1,4,BuiltIn,Fin,2,434,3,3,Y,100,48,0,0,0,0,0,9,2006,WD,Normal,195000
70,RL,7200,Pave,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,7,6,1931,2000,Gable,CompShg,Stucco,Wd Shng,None,3,2,BrkTil,4,3,No,Unf,0,Unf,0,776,776,GasA,3,Y,SBrkr,851,651,0,1502,0,0,1,1,3,1,3,6,Typ,1,4,Attchd,RFn,1,270,3,3,P,0,0,112,0,0,0,0,2,2008,WD,Normal,149000
20,RL,8536,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,3,3,PConc,4,3,No,Unf,0,Unf,0,1125,1125,GasA,4,Y,SBrkr,1125,0,0,1125,0,0,1,1,2,1,3,5,Typ,0,0,Attchd,Unf,2,430,3,3,Y,80,64,0,0,0,0,0,4,2007,New,Partial,155000
30,RL,25339,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1918,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,4,BrkTil,3,3,No,Unf,0,Unf,0,816,816,GasA,5,Y,SBrkr,1416,0,0,1416,0,0,2,0,3,1,4,7,Typ,0,0,Attchd,Unf,2,576,3,3,N,0,0,112,0,0,0,0,8,2007,WD,Normal,112000
80,RL,10784,Pave,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1991,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,4,3,PConc,4,3,No,Unf,0,Unf,0,384,384,GasA,4,Y,SBrkr,802,670,0,1472,0,0,2,1,3,1,4,7,Typ,1,3,Attchd,RFn,2,402,3,3,Y,164,0,0,0,0,0,0,5,2007,WD,Normal,160000
160,RL,2448,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,4,3,PConc,4,3,No,GLQ,573,Unf,0,191,764,GasA,5,Y,SBrkr,764,862,0,1626,1,0,2,1,2,1,4,6,Typ,0,0,BuiltIn,RFn,2,474,3,3,Y,0,27,0,0,0,0,0,10,2008,WD,Normal,154000
90,RL,9246,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,Duplex,1Story,5,5,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,3,3,CBlock,3,3,No,Unf,0,Unf,0,1656,1656,GasA,3,Y,SBrkr,1656,0,0,1656,0,0,2,0,4,2,3,8,Typ,0,0,Detchd,Unf,2,506,3,3,Y,0,211,0,0,0,0,0,11,2008,WD,Normal,135000
20,RL,10140,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,3,3,CBlock,4,3,No,Unf,0,Unf,0,1064,1064,GasA,3,Y,SBrkr,1350,0,0,1350,0,0,2,0,3,1,3,7,Typ,1,3,Attchd,RFn,2,478,3,3,Y,0,0,0,0,0,0,0,8,2009,WD,Normal,165000
50,RL,9525,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1954,1972,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,3,CBlock,3,2,No,Rec,444,Unf,0,550,994,GasA,4,Y,SBrkr,1216,639,0,1855,0,0,2,0,4,1,3,7,Typ,0,0,Attchd,Unf,1,325,3,3,Y,182,0,0,0,0,0,0,10,2006,WD,Normal,136900
50,C (all),7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,3,4,CBlock,3,3,No,Unf,0,Unf,0,698,698,GasA,3,Y,FuseA,698,430,0,1128,0,0,1,0,2,1,3,6,Typ,0,0,Detchd,RFn,2,528,3,3,Y,30,0,164,0,0,0,0,4,2010,COD,Abnorml,68400
20,RL,10500,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,3,3,CBlock,3,3,No,ALQ,432,Unf,0,432,864,GasA,3,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,3,5,Typ,1,1,NA,NA,0,0,0,0,Y,0,0,0,0,0,0,0,4,2010,ConLI,Normal,115000
20,RM,8546,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,3,3,PConc,4,3,No,Unf,0,Unf,0,1121,1121,GasA,5,Y,SBrkr,1121,0,0,1121,0,0,2,0,2,1,3,5,Typ,0,0,Attchd,RFn,2,440,3,3,Y,132,64,0,0,0,0,0,3,2010,WD,Normal,140000
20,RL,14226,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,Av,Unf,0,Unf,0,1935,1935,GasA,4,Y,SBrkr,1973,0,0,1973,0,0,2,0,3,1,4,9,Typ,1,4,Attchd,Fin,3,895,3,3,Y,315,45,0,0,0,0,0,7,2007,New,Partial,395000
20,RL,11717,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,1Story,6,6,1970,1970,Hip,CompShg,HdBoard,HdBoard,BrkFace,3,3,CBlock,3,3,No,Unf,0,Unf,0,1442,1442,GasA,3,Y,SBrkr,1442,0,0,1442,0,0,2,0,2,1,3,6,Typ,1,3,Attchd,RFn,2,615,3,3,Y,371,0,0,0,0,0,0,2,2009,WD,Normal,185000
20,RL,8250,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,3,3,CBlock,3,3,No,BLQ,250,LwQ,492,210,952,GasA,5,Y,SBrkr,1211,0,0,1211,0,0,1,0,3,1,3,5,Typ,1,3,Attchd,Unf,1,322,3,3,Y,0,63,0,0,0,0,0,8,2008,WD,Normal,134000
20,RL,9017,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,Av,GLQ,560,Unf,0,871,1431,GasA,5,Y,SBrkr,1431,0,0,1431,1,0,2,0,3,1,4,6,Typ,0,0,Attchd,Fin,2,666,3,3,Y,0,35,0,0,0,0,0,9,2009,WD,Normal,192000
20,RL,12416,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1986,1986,Gable,CompShg,VinylSd,Plywood,Stone,3,3,CBlock,4,2,No,ALQ,1398,LwQ,208,0,1606,GasA,3,Y,SBrkr,1651,0,0,1651,1,0,2,0,3,1,3,7,Min2,1,3,Attchd,Fin,2,616,3,3,Y,192,0,0,0,0,0,0,11,2008,WD,Normal,184000
20,RL,8978,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,Plywood,Plywood,None,3,3,PConc,3,3,No,Unf,0,Unf,0,948,948,GasA,3,Y,SBrkr,948,0,0,948,0,0,1,0,3,1,3,6,Typ,0,0,Attchd,Unf,1,300,3,3,Y,147,0,0,0,0,0,0,5,2007,WD,Family,108000
60,RL,10762,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,No,GLQ,694,Unf,0,284,978,GasA,5,Y,SBrkr,1005,978,0,1983,0,0,2,1,3,1,4,9,Typ,1,3,Attchd,Fin,2,490,3,3,Y,0,0,0,0,0,0,0,5,2009,WD,Normal,225000
160,RM,1533,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,6,1970,2008,Gable,CompShg,CemntBd,CmentBd,None,3,3,CBlock,3,3,No,Unf,0,Unf,0,546,546,GasA,3,Y,SBrkr,798,546,0,1344,0,0,1,1,3,1,3,6,Typ,1,3,NA,NA,0,0,0,0,Y,0,0,0,0,0,0,0,5,2009,WD,Normal,97000
60,RL,7861,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,No,GLQ,457,Unf,0,326,783,GasA,5,Y,SBrkr,807,702,0,1509,1,0,2,1,3,1,4,7,Typ,1,4,Attchd,Fin,2,393,3,3,Y,100,75,0,0,0,0,0,6,2006,WD,Normal,183200
20,RL,8335,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,3,Slab,0,0,NA,NA,0,NA,0,0,0,GasA,4,Y,SBrkr,1124,0,0,1124,0,0,1,0,3,1,3,5,Min2,1,4,NA,NA,0,0,0,0,N,0,36,190,0,0,0,0,4,2006,WD,Normal,93000
85,RL,8740,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,6,1982,1982,Hip,CompShg,HdBoard,HdBoard,None,3,3,CBlock,3,3,Av,ALQ,672,Unf,0,168,840,GasA,3,Y,SBrkr,860,0,0,860,1,0,1,0,2,1,3,4,Typ,0,0,Detchd,Unf,2,528,3,3,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,137000
160,RL,2308,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1974,1974,Gable,CompShg,Plywood,Brk Cmn,None,3,3,CBlock,3,3,No,ALQ,257,Rec,495,103,855,GasA,3,Y,SBrkr,855,467,0,1322,0,1,2,1,3,1,3,6,Typ,1,2,Attchd,Unf,2,440,3,3,Y,260,0,0,0,0,0,0,6,2009,WD,Normal,147000
20,RL,21750,Pave,Reg,HLS,AllPub,Inside,Mod,Mitchel,Artery,Norm,1Fam,1Story,5,5,1954,1954,Hip,CompShg,HdBoard,HdBoard,None,3,3,CBlock,3,3,No,Unf,0,Unf,0,988,988,GasA,5,Y,FuseA,988,0,0,988,0,0,1,0,2,1,3,4,Typ,0,0,Attchd,RFn,2,520,3,3,N,0,0,0,0,0,0,0,2,2008,WD,Normal,113000
120,RM,5587,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2008,2008,Hip,CompShg,CemntBd,CmentBd,Stone,5,3,PConc,5,3,Gd,GLQ,1480,Unf,0,120,1600,GasA,5,Y,SBrkr,1652,0,0,1652,1,1,2,0,2,1,4,5,Typ,1,4,Attchd,Fin,2,482,3,3,Y,162,53,0,153,0,0,0,11,2008,New,Partial,392500
90,RL,10791,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,None,3,3,Slab,0,0,NA,NA,0,NA,0,0,0,GasA,3,Y,SBrkr,1296,0,0,1296,0,0,2,0,2,2,3,6,Typ,0,0,CarPort,Unf,2,516,3,3,Y,0,0,0,0,0,0,500,10,2006,WD,Normal,90000
50,RM,5586,Pave,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,6,7,1920,1998,Gable,CompShg,MetalSd,MetalSd,None,3,3,BrkTil,3,3,No,Unf,0,Unf,0,901,901,GasA,4,Y,SBrkr,1088,110,0,1198,0,0,1,0,4,1,3,7,Typ,0,0,NA,NA,0,0,0,0,N,0,98,0,0,0,0,0,9,2008,ConLD,Abnorml,79900
70,RL,12168,Pave,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,6,1934,1998,Gable,CompShg,BrkFace,Wd Sdng,None,3,3,PConc,4,3,Mn,BLQ,428,Unf,0,537,965,GasA,3,Y,SBrkr,1940,1254,0,3194,0,0,2,1,4,1,3,10,Typ,2,4,Basment,Unf,2,380,3,3,Y,0,0,0,0,0,0,0,9,2007,WD,Alloca,359100
20,RL,25095,Pave,IR1,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,5,8,1968,2003,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,3,3,CBlock,3,3,Gd,GLQ,1324,Unf,0,113,1437,GasA,5,Y,SBrkr,1473,0,0,1473,2,0,1,0,1,1,5,5,Typ,2,4,Attchd,Unf,1,452,3,3,Y,0,48,0,0,60,0,0,6,2009,WD,Partial,143000
20,RL,17043,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1979,1998,Gable,CompShg,HdBoard,HdBoard,None,3,4,CBlock,4,2,No,Unf,0,Unf,0,1362,1362,GasA,3,Y,SBrkr,1586,0,0,1586,0,0,2,0,3,1,3,7,Typ,1,3,Attchd,Unf,2,435,3,3,Y,192,0,0,0,0,0,0,1,2009,WD,Normal,181000
20,RM,6000,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,2,3,CBlock,2,3,No,Unf,0,Unf,0,936,936,GasA,3,N,SBrkr,936,0,0,936,0,0,1,0,2,1,3,4,Min2,0,0,Detchd,Unf,2,576,3,3,Y,0,32,112,0,0,0,0,2,2009,WD,Normal,93000
190,RL,7000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,2Story,5,7,1910,1991,Gable,CompShg,MetalSd,MetalSd,None,3,3,CBlock,4,3,Gd,GLQ,969,Unf,0,148,1117,GasA,3,Y,SBrkr,820,527,0,1347,1,0,1,0,3,1,3,5,Typ,0,0,NA,NA,0,0,0,0,N,85,0,148,0,0,0,0,1,2008,WD,Normal,107500
160,RM,1300,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,3,3,CBlock,4,3,No,ALQ,285,Unf,0,276,561,GasA,3,Y,SBrkr,561,668,0,1229,0,0,1,1,2,1,3,5,Typ,1,3,Attchd,Fin,2,462,3,3,Y,150,0,0,0,0,0,0,5,2009,WD,Normal,124000
160,RM,2665,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1977,1977,Gable,CompShg,CemntBd,CmentBd,None,3,3,PConc,3,3,No,ALQ,548,Rec,173,36,757,GasA,5,Y,SBrkr,925,550,0,1475,0,0,2,0,4,1,3,6,Typ,1,3,Attchd,RFn,1,336,3,3,Y,104,26,0,0,0,0,0,7,2006,WD,Normal,127000
90,RL,11500,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Feedr,RRAn,Duplex,1Story,5,6,1976,1976,Gable,CompShg,VinylSd,VinylSd,BrkFace,3,3,CBlock,3,3,No,Unf,0,Unf,0,1680,1680,GasA,2,Y,SBrkr,1680,0,0,1680,0,0,2,0,4,2,3,8,Typ,0,0,Detchd,Unf,2,528,3,3,Y,0,0,0,0,0,0,0,6,2007,WD,Normal,136905
20,RL,13286,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,9,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,5,3,PConc,5,3,No,GLQ,1234,Unf,0,464,1698,GasA,5,Y,SBrkr,1698,0,0,1698,1,0,2,0,3,1,5,8,Typ,1,4,Attchd,Fin,3,768,3,3,Y,327,64,0,0,0,0,0,2,2009,WD,Normal,320000
80,RL,9150,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1962,1962,Gable,Tar&Grv,Plywood,Plywood,BrkFace,3,3,CBlock,4,3,Gd,GLQ,371,Unf,0,728,1099,GasA,4,Y,SBrkr,1431,0,0,1431,0,1,1,0,3,1,3,6,Typ,1,4,Basment,RFn,1,296,3,3,Y,64,110,0,0,0,0,0,12,2008,WD,Normal,165000
30,RL,11600,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,4,5,1922,1950,Gable,CompShg,MetalSd,MetalSd,None,3,3,BrkTil,2,3,No,Unf,0,Unf,0,700,700,GasA,5,Y,SBrkr,1180,0,0,1180,0,0,1,0,2,1,2,5,Typ,1,4,Detchd,Unf,1,252,3,2,Y,0,0,67,0,0,0,0,7,2006,WD,Normal,137500
60,RL,11475,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,6,6,1975,1975,Gable,CompShg,VinylSd,VinylSd,None,3,3,CBlock,4,3,No,ALQ,550,Unf,0,163,713,GasA,3,Y,SBrkr,811,741,0,1552,1,0,2,1,3,1,3,6,Typ,1,3,Attchd,RFn,2,434,3,3,Y,209,208,0,0,0,0,0,2,2006,WD,Normal,179900
60,RL,53504,Pave,IR2,HLS,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,CompShg,CemntBd,Wd Shng,BrkFace,5,3,PConc,4,3,Gd,ALQ,1416,Unf,0,234,1650,GasA,5,Y,SBrkr,1690,1589,0,3279,1,0,3,1,4,1,5,12,Mod,1,4,BuiltIn,Fin,3,841,3,3,Y,503,36,0,0,210,0,0,6,2010,WD,Normal,538000
20,RL,17500,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,8,1959,2002,Gable,CompShg,BrkFace,HdBoard,None,4,4,PConc,4,3,Av,GLQ,1406,Unf,0,496,1902,GasA,3,Y,SBrkr,1902,0,0,1902,1,0,2,0,3,1,5,7,Typ,2,3,Attchd,Fin,2,567,3,3,Y,0,207,162,0,0,0,0,5,2010,WD,Normal,335000
50,RM,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,4,BrkTil,3,4,No,ALQ,375,Unf,0,360,735,GasA,5,Y,SBrkr,869,349,0,1218,0,1,1,0,3,1,3,6,Typ,1,4,Detchd,Unf,2,440,3,3,Y,0,0,0,0,0,0,0,3,2007,WD,Normal,131000
80,RL,21453,Pave,IR1,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,SLvl,6,5,1969,1969,Flat,Metal,Plywood,Plywood,None,3,3,CBlock,3,3,Gd,ALQ,938,Unf,0,0,938,GasA,5,Y,SBrkr,988,0,0,988,1,0,1,0,1,1,3,4,Typ,2,3,Attchd,Unf,2,540,3,3,Y,0,130,0,130,0,0,0,10,2006,WD,Normal,180000
20,RL,7406,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,4,3,PConc,4,3,Av,GLQ,684,Unf,0,515,1199,GasA,5,Y,SBrkr,1220,0,0,1220,1,0,2,0,2,1,4,6,Typ,0,0,Attchd,RFn,2,632,3,3,Y,105,54,0,0,0,0,0,7,2006,New,Partial,194000
20,RL,11049,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,5,3,Av,Unf,0,Unf,0,1234,1234,GasA,5,Y,SBrkr,1234,0,0,1234,0,0,2,0,3,1,4,7,Typ,0,0,Attchd,RFn,2,484,3,3,Y,0,30,0,0,0,0,0,1,2008,WD,Normal,179900
20,RL,8246,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1968,2001,Gable,CompShg,Plywood,Plywood,None,3,4,CBlock,3,3,Mn,Rec,188,ALQ,668,204,1060,GasA,5,Y,SBrkr,1060,0,0,1060,1,0,1,0,3,1,4,6,Typ,1,3,Attchd,Unf,1,270,3,3,Y,406,90,0,0,0,0,0,5,2010,WD,Normal,154000
180,RM,1890,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,7,1972,1972,Gable,CompShg,CemntBd,CmentBd,None,3,4,CBlock,4,3,Av,ALQ,495,Unf,0,135,630,GasA,4,Y,SBrkr,630,0,0,630,1,0,1,0,1,1,3,3,Typ,0,0,NA,NA,0,0,0,0,Y,88,0,0,0,0,0,0,6,2008,WD,Normal,81000
20,RL,17755,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,4,1959,1959,Gable,CompShg,HdBoard,Plywood,BrkFace,3,3,CBlock,3,3,No,BLQ,176,Unf,0,1290,1466,GasA,3,Y,SBrkr,1466,0,0,1466,0,0,1,1,3,1,2,6,Typ,2,4,Attchd,Fin,2,528,3,3,Y,0,140,0,0,100,0,0,11,2006,WD,Normal,149900
20,RL,6951,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1984,1985,Gable,CompShg,HdBoard,Plywood,None,3,3,CBlock,3,3,No,ALQ,658,Unf,0,218,876,GasA,3,Y,SBrkr,923,0,0,923,1,0,1,0,3,1,3,5,Typ,0,0,Attchd,Unf,1,264,3,3,Y,362,0,0,0,0,0,0,10,2008,WD,Normal,119500
60,RL,11317,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,No,Unf,0,Unf,0,840,840,GasA,5,Y,SBrkr,840,828,0,1668,0,0,2,1,3,1,4,8,Typ,0,0,Attchd,RFn,2,500,3,3,Y,144,68,0,0,0,0,0,9,2007,WD,Normal,180000
60,FV,10207,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,No,Unf,0,Unf,0,874,874,GasA,5,Y,SBrkr,874,887,0,1761,0,0,3,0,3,1,4,7,Typ,0,0,Attchd,Fin,2,578,3,3,Y,144,105,0,0,0,0,0,8,2007,New,Partial,227875
60,RL,10382,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosN,Norm,1Fam,2Story,7,6,1973,1973,Gable,CompShg,HdBoard,HdBoard,Stone,3,3,CBlock,4,3,Mn,ALQ,859,BLQ,32,216,1107,GasA,5,Y,SBrkr,1107,983,0,2090,1,0,2,1,3,1,3,7,Typ,2,3,Attchd,RFn,2,484,3,3,Y,235,204,228,0,0,0,350,11,2009,WD,Normal,200000
120,RL,3696,Pave,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1986,1986,Gable,CompShg,HdBoard,HdBoard,None,4,3,CBlock,4,3,No,Unf,0,Unf,0,1074,1074,GasA,5,Y,SBrkr,1088,0,0,1088,0,0,1,1,2,1,4,5,Typ,0,0,Attchd,RFn,2,461,3,3,Y,0,74,137,0,0,0,0,10,2007,WD,Normal,170000
80,RL,11333,Pave,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,3,3,PConc,4,3,Av,ALQ,539,Unf,0,490,1029,GasA,3,Y,SBrkr,1062,0,0,1062,1,0,1,0,3,1,3,5,Typ,2,3,Attchd,RFn,2,539,3,3,Y,120,0,0,0,0,0,0,5,2007,WD,Normal,146800
30,RL,8248,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,Stucco,Stucco,None,3,3,BrkTil,3,3,No,BLQ,41,Unf,0,823,864,GasA,3,N,FuseF,864,0,0,864,1,0,1,0,2,1,3,5,Typ,0,0,NA,NA,0,0,0,0,N,0,0,100,0,0,0,0,9,2008,WD,Normal,67000
